id_site,nama_site,lokasi,kelurahan,kecamatan,nama_perusahaan,alamat_perusahaan_menara,latitude,longitude,type_menara,tower_height
-,JATISARI-CINGESED,JL. ANTAKUMALA NO. 5 RT 001 RW.009 KOMPLEK GURUMINDA KEL.CISARANTEN KULON KEC.ARCAMANIK BANDUNG,Cisaranten Kulon,Arcamanik,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.9348,107.67868,RT (Roof Top),45
-,PADJAJARAN-JUNJUNAN,JL. BALADEWA PADJAJARAN NO. 2A RT.005 RW.010 KOMPLEK BALADEWA ASRI KEL.PADJAJARAN KEC.CICENDO BANDUNG,Padjajaran,Cicendo,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.90009,107.58937,RT (Roof Top),9
-,KAMPUS-UNPAD,JL. DIPATIUKUR NO. 55 BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.89055,107.61651,RT (Roof Top),9
-,KOPO-LINGKAR-SELATAN-ASTANA-ANYAR,JL. KOPO NO. 86 RT.001 RW.007 BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.93142,107.597,RT (Roof Top),9
-,KTR-BERSAMA-MARGA-CINTA,JL. CIPAGALO GIRANG NO. 81A RT.001 RW.006 KEL.MARGASARI KEC. BUAH BATU BANDUNG,Margasari,Buahbatu,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.9531,108.64785,GF (GreenField),18
-,MARGAJAYA-HOLIS,JL. CARINGIN NO. 289 RT.001 RW.013 KEL.BABAKAN KEC.BABAKANCIPARAY BANDUNG,Babakan,Babakan Ciparay,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.943746,107.573356,RT (Roof Top),9
-,MENGGER,KOMPLEK PERUMAHAN BATUNUNGGAL INDAH BANDUNG,-,Batununggal,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.96707,107.62701,GF (GreenField),36
-,PARUMPARAKAN-BUAH-BATU,JL. SOEKARNO. HATTA NO. 529 RT.003 RW.011 KEL.TURANGGA KEC.LENGKONG BANDUNG,Turangga,Lengkong,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.94733,107.634,RT (Roof Top),9
-,PETA-NYERESET-/-KOPO-LINGKAR-SELATAN,JL. PETA NO. 32 KEL.PELINDUNG HEWAN KEC.ASTANA ANYAR BANDUNG,Pelindung Hewan,Astanaanyar,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.937056,107.600083,RT (Roof Top),12
-,RAYALOGAM-RAYALENGKONG,JL. TERUSAN BUAH BATU NO. 276 RT.006 RW.006 KEL.KUJANGSARI BANDUNG,Kujangsari,Bandung Kidul,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.96514,107.64321,RT (Roof Top),15
-,SETRAMURNI-DARUTTAUHID,JL. AJUDAN JENDRAL RT.006 RW.002 KEL.GEGER KALONG,Gegerkalong,Sukasari,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.865574,10758096,GF (GreenField),24
-,STO-TURANGGA,JL. BUAH BATU NO. 184 RT.001 RW.012 KEL.CIJAGRA KEC.LENGKONG BANDUNG,Cijagra,Lengkong,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.93938,107.62487,RT (Roof Top),12
-,STO-RAJAWALI-SUDIRMAN,JL. RAJAWALI TIMUR NO. 17A RT.003 RW.006 KEL.DUNGUS CARIANG KEC.ANDIR BANDUNG,Dunguscariang,Andir,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.91383,107.58144,RT (Roof Top),9
-,TAMAN-HOLIS-GEMPOLSARI,JL. CIGONDEWAH KALER NO. 15 RT.001 RW.003 KEL.CIGONDEWAH KALER KEC.BANDUNG KULON BANDUNG,Cigondewah Kaler,Bandung Kulon,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.935,107.56244,GF (GreenField),24
-,TELKOM-JAPATI,JL. KARANG ASIH NO. 314 RT.004 RW.013 KEL.SADANG SERANG KEC.COBLONG BANDUNG,Sadang Serang,Coblong,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.89478,107.62349,RT (Roof Top),9
-,TMI-CICAHEUM-PASIR-IMPUN,JL. RAYA CIKADUT NO. 3 RT.001 RW.001 JAMARAS TIMUR KEL.JATIHANDAP KEC.MANDALAJATI BANDUNG,Jatihandap,Mandalajati,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.90341,107.66531,RT (Roof Top),12
-,BABAKAN-TAROGONG,JL. BABAKAN TAROGONG NO. 477/196B RT.004 RW.005 KEC.BOJONGLOA KALER BANDUNG,Babakan Tarogong,Bojongloa Kaler,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.9328,107.59275,RT (Roof Top),20
-,RANCABOLANG-INDAH-RANCASAWO,JL. RANCASAWO/MANJAH LEGA NO. 72 RT.006 RW.021 KEL.MARGASARI BANDUNG,Margasari,Buahbatu,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.954528,107.671344,GF (GreenField),24
-,PASIR-LAYUNG-PASIR-IMPUN,KAMPUNG SINO. M DESA JATI HANDAP KEC.MANDALAJATI BANDUNG,-,Mandalajati,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.88387,107.6721,GF (GreenField),42
-,SETRASARI-RUKO-(-BTS-HOTEL-),JL. SETRA SARI MALL KAV.A8 BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.87953,107.58328,GF (GreenField),15
-,BUNDARAN-SUDIRMAN-CIJERAH,JL. MEKAR INDAH NO. 1 RT.008 RW.008 KEL.CIJERAH KEC.BANDUNG KULON BANDUNG JL. CIJERAH NO. 62,Cijerah,Bandung Kulon,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.91864,107.57024,RT (Roof Top),11
-,CISEREUH-MEKARWANGI,JL. BABAKAN MUSLIM NO. 31 RT.003 RW.006 KEL.MEKARWANGI KEC.BOJONGLOA KIDUL BANDUNG,Mekarwangi,Bojongloa Kidul,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.95575,107.60885,RT (Roof Top),18
-,THE-PEAK-CIJANGGEL,JL. LANUD HUSEIN BANDUNG DEPAN PT DI ( PARKIRAN MOTOR SMU 9 ),-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.54001,107.35132,RT (Roof Top),36
-,UNIVERSITAS-UNJANI-CIMAHI,JL. AHMAD YANI RT.001 RW.003 KEL.JATIHANDAP KEC.MADALAJATI BANDUNG,Jatihandap,Mandalajati,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.90161,107.66115,RT (Roof Top),29
-,PASIR-JATI-BINA-HARAPAN,JL. RAHAYU NO. 8 RT.006 RW.002 KEL.PASIR ENDAH KEC.UJUNG BERUNG BANDUNG,Pasir Endah,Ujungberung,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.90976,107.69304,RT (Roof Top),36
-,PASIR-KOJA-TAMAN-SAKURA,JL. PETA NO. 252 D ( TOKO INDOPRIMA ) BANDUNG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.92726,107.58632,RT (Roof Top),15
-,NANJUNG-MARGA-ASIH,KOMPLEK MARGA ASIH Y 3 NO. 12 RT.004 RW.020 DESA MARGA ASIH KEC.MARGA ASIH BANDUNG,Margaasih,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.93696,107.54257,RT (Roof Top),20
-,MEKAR-PUSPITA-MEKAR-WANGI,JL. MEKAR HARUM NO. 20 RT.001 RW.002 KEL.MEKARWANGI KEC.BOJONGLOA KIDUL BANDUNG,Mekarwangi,Bojongloa Kidul,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.95133,107.60217,RT (Roof Top),15
-,GUNUNG-BATU-CIDAMAR,JL. GUNUNG BATU KAC I NO. 201 KOMPLEK RUKO MAPLE KEL.PASIR KALIKI KEC.CICENDO BANDUNG,Pasirkaliki,Cicendo,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.88969,107.56779,RT (Roof Top),15
-,MEKAR-PUSPITA-LEWIPANJANG,JL. MUARA TIMUR NO. 32 RT.005 RW.005 KEL.PERLINDUNGAN HEWAN KEC.ASTANA ANYAR,Pelindung Hewan,Astanaanyar,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.94804,107.59751,GF (GreenField),15
-,GUNUNG-BATU-JLBABAKAN-CIANJUR,JL. GUNUNG BATU GANG PADA ASIH NO. 31 RT.005 RW.009 KEL.SUKARAJA KEC.CICENDO BANDUNG,Sukaraja,Cicendo,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.89093,107.56292,GF (GreenField),20
-,ANTAPANI-SARI-INDAH,JL. SUKANEGARA NO. 62 KEL.ANTAPANI KIDUL KEC.ANTAPANI BANDUNG,Antapani Kidul,Antapani,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.92152,107.66003,GF (GreenField),20
-,CIJAGRA-SRIWIJAYA,JL. PASIR JAYA 6 NO. 2 RT.002 RW.006 KEL.PASIRLUYU KEC.REGOL BANDUNG,Pasirluyu,Regol,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.94086,107.62119,GF (GreenField),20
-,SINDANGLAYA-SUKA-ASIH,JL. SUKA ASIH IV NO. 31 RT.005 RW.007 KEL.SINDANGLAYA KEC.MANDALAJATI BANDUNG,Sindanglaya,Mandalajati,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",-6.89353,107.68358,GF (GreenField),25
-,CIJAURA,JL. CIWASTRA,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",,,GF (GreenField),48
-,TEGAL-LEGA,JL. MOHAMMAD TOHA,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",,,GF (GreenField),35
-,STO-AHMAD-YANI-1,JL. AHMAD YANI 698,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",,,GF (GreenField),42
-,STO-AHMAD-YANI-2,JL. AHMAD YANI 698,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",,,GF (GreenField),30
-,GEGERKALONG,JL. GEGERKALONG,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",,,GF (GreenField),36
-,HEGARMANAH,JL. SETIABUDI,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",,,GF (GreenField),55
-,SENTRUM-1,JL. LEMBONG 11,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",,,GF (GreenField),63
-,STO-TURANGGA,JL. MAS KUMAMBANG NO. 4,-,-,PT. DAYA MITRA TEL,"Gedung Graha Pratama Lt. 5 Jl. M.T. Haryono Kav. 15 , Jakarta 12810",,,GF (GreenField),42
